,train_losses,valid_losses
312,{'mean_absolute_error': 1.4459568139793484},{'mean_absolute_error': 1.366470773525022}
313,{'mean_absolute_error': 1.344949377279245},{'mean_absolute_error': 1.2542705841981572}
314,{'mean_absolute_error': 1.4416623696880242},{'mean_absolute_error': 1.3624653530771518}
315,{'mean_absolute_error': 1.4669955304512052},{'mean_absolute_error': 1.4049771447239507}
316,{'mean_absolute_error': 1.5219508277810194},{'mean_absolute_error': 1.478324504323411}
317,{'mean_absolute_error': 1.3933197810801508},{'mean_absolute_error': 1.3597585515145}
318,{'mean_absolute_error': 1.461463173600566},{'mean_absolute_error': 1.39541780431737}
319,{'mean_absolute_error': 1.457623816864366},{'mean_absolute_error': 1.3872388972873413}
320,{'mean_absolute_error': 1.4278976552593934},{'mean_absolute_error': 1.3531651807151794}
321,{'mean_absolute_error': 1.4346218075822454},{'mean_absolute_error': 1.374437168463756}
322,{'mean_absolute_error': 1.4562022970656547},{'mean_absolute_error': 1.3971691237642496}
323,{'mean_absolute_error': 1.425206837209103},{'mean_absolute_error': 1.3456800390183332}
324,{'mean_absolute_error': 1.5071319231314364},{'mean_absolute_error': 1.4704127097920656}
325,{'mean_absolute_error': 1.4773516454422602},{'mean_absolute_error': 1.4635265654762903}
326,{'mean_absolute_error': 1.4425977607091485},{'mean_absolute_error': 1.38794414045801}
327,{'mean_absolute_error': 1.4536115619172805},{'mean_absolute_error': 1.4234958000177604}
328,{'mean_absolute_error': 1.457114927652335},{'mean_absolute_error': 1.4002786968581307}
329,{'mean_absolute_error': 1.3871555771230757},{'mean_absolute_error': 1.3641846992356035}
330,{'mean_absolute_error': 1.483917485124808},{'mean_absolute_error': 1.4798709945705568}
331,{'mean_absolute_error': 1.4623175351165685},{'mean_absolute_error': 1.4317786165645225}
332,{'mean_absolute_error': 1.4542735524246853},{'mean_absolute_error': 1.3977221076779778}
333,{'mean_absolute_error': 1.3816671830488738},{'mean_absolute_error': 1.2997158426170496}
334,{'mean_absolute_error': 1.3941887743393002},{'mean_absolute_error': 1.3312292107448738}
335,{'mean_absolute_error': 1.3826425886635099},{'mean_absolute_error': 1.3236832897755164}
336,{'mean_absolute_error': 1.4777099475447109},{'mean_absolute_error': 1.4436793100014131}
337,{'mean_absolute_error': 1.4617988130202795},{'mean_absolute_error': 1.4355542301661568}
338,{'mean_absolute_error': 1.4563110319668722},{'mean_absolute_error': 1.4672709351302402}
339,{'mean_absolute_error': 1.6161819233615382},{'mean_absolute_error': 1.6235950634803666}
340,{'mean_absolute_error': 1.4319278268022009},{'mean_absolute_error': 1.4177824535301629}
341,{'mean_absolute_error': 1.4060668491530735},{'mean_absolute_error': 1.347862507011362}
342,{'mean_absolute_error': 1.4633877233941763},{'mean_absolute_error': 1.429551106640831}
343,{'mean_absolute_error': 1.4654774874484942},{'mean_absolute_error': 1.4210247472889321}
344,{'mean_absolute_error': 1.4131726530563242},{'mean_absolute_error': 1.4031351614594192}
345,{'mean_absolute_error': 1.4830895390252368},{'mean_absolute_error': 1.4633746425923053}
346,{'mean_absolute_error': 1.4066368629433246},{'mean_absolute_error': 1.363219622191407}
347,{'mean_absolute_error': 1.4787851351732508},{'mean_absolute_error': 1.4309081411853455}
348,{'mean_absolute_error': 1.4211439182039693},{'mean_absolute_error': 1.4221709578750301}
349,{'mean_absolute_error': 1.3665078281352823},{'mean_absolute_error': 1.3246487341062632}
350,{'mean_absolute_error': 1.4055059297106227},{'mean_absolute_error': 1.3522775527766813}
351,{'mean_absolute_error': 1.4211412842193782},{'mean_absolute_error': 1.3984464018678173}
352,{'mean_absolute_error': 1.5330398169740045},{'mean_absolute_error': 1.5415828491086547}
353,{'mean_absolute_error': 1.435476319589123},{'mean_absolute_error': 1.4715964290435892}
354,{'mean_absolute_error': 1.449862151049478},{'mean_absolute_error': 1.4572625636358751}
355,{'mean_absolute_error': 1.4977717203249796},{'mean_absolute_error': 1.5192147002650562}
356,{'mean_absolute_error': 1.4906518094885126},{'mean_absolute_error': 1.5321953402066184}
357,{'mean_absolute_error': 1.4815629450546164},{'mean_absolute_error': 1.482477983525014}
358,{'mean_absolute_error': 1.4183927331181936},{'mean_absolute_error': 1.4360216217912065}
359,{'mean_absolute_error': 1.5158101181763384},{'mean_absolute_error': 1.5511394839702115}
360,{'mean_absolute_error': 1.5040670722895069},{'mean_absolute_error': 1.497064118983345}
361,{'mean_absolute_error': 1.465093623691154},{'mean_absolute_error': 1.4839132446593906}
362,{'mean_absolute_error': 1.4493842649175663},{'mean_absolute_error': 1.4542682102251037}
363,{'mean_absolute_error': 1.4375944696502667},{'mean_absolute_error': 1.4716988428724622}
364,{'mean_absolute_error': 1.447318435250973},{'mean_absolute_error': 1.5211952815181278}
365,{'mean_absolute_error': 1.466677151928108},{'mean_absolute_error': 1.5414077118532454}
366,{'mean_absolute_error': 1.433656388880937},{'mean_absolute_error': 1.4830861542740796}
367,{'mean_absolute_error': 1.4930909774257561},{'mean_absolute_error': 1.5514504585620656}
368,{'mean_absolute_error': 1.4124374898697118},{'mean_absolute_error': 1.471080209371488}
369,{'mean_absolute_error': 1.4215001416759592},{'mean_absolute_error': 1.4606150954214383}
370,{'mean_absolute_error': 1.4362792829102524},{'mean_absolute_error': 1.492503781679739}
371,{'mean_absolute_error': 1.3923786515458423},{'mean_absolute_error': 1.4317892221668134}
372,{'mean_absolute_error': 1.515254170560053},{'mean_absolute_error': 1.556306969231697}
373,{'mean_absolute_error': 1.5178484360972837},{'mean_absolute_error': 1.6192249004360446}
374,{'mean_absolute_error': 1.4736740970227677},{'mean_absolute_error': 1.5479977073084452}
375,{'mean_absolute_error': 1.4266199161784527},{'mean_absolute_error': 1.420840962014909}
376,{'mean_absolute_error': 1.4435727113829813},{'mean_absolute_error': 1.5105407991043946}
377,{'mean_absolute_error': 1.5638228435184398},{'mean_absolute_error': 1.6266104190196107}
378,{'mean_absolute_error': 1.4560745498043521},{'mean_absolute_error': 1.5759923272379606}
379,{'mean_absolute_error': 1.458924582132867},{'mean_absolute_error': 1.5201633853536125}
380,{'mean_absolute_error': 1.4440641201236506},{'mean_absolute_error': 1.5401783117078354}
381,{'mean_absolute_error': 1.434519573811433},{'mean_absolute_error': 1.4876911833240802}
382,{'mean_absolute_error': 1.42576334210448},{'mean_absolute_error': 1.5179659791241906}
383,{'mean_absolute_error': 1.4322009430753815},{'mean_absolute_error': 1.4222128225483397}
384,{'mean_absolute_error': 1.4514746207815221},{'mean_absolute_error': 1.4848330755650228}
385,{'mean_absolute_error': 1.506987106737567},{'mean_absolute_error': 1.5828264647825392}
386,{'mean_absolute_error': 1.4217118414961893},{'mean_absolute_error': 1.5428163024570065}
387,{'mean_absolute_error': 1.509298929065945},{'mean_absolute_error': 1.6333672399975727}
388,{'mean_absolute_error': 1.5099940919940735},{'mean_absolute_error': 1.5930120853460252}
389,{'mean_absolute_error': 1.479872426107594},{'mean_absolute_error': 1.6283574970595247}
390,{'mean_absolute_error': 1.4874521712136763},{'mean_absolute_error': 1.621041448242715}
391,{'mean_absolute_error': 1.455557530388525},{'mean_absolute_error': 1.5627108593363133}
392,{'mean_absolute_error': 1.5090462179473398},{'mean_absolute_error': 1.632807555924143}
393,{'mean_absolute_error': 1.5619660935271709},{'mean_absolute_error': 1.6354867025944981}
394,{'mean_absolute_error': 1.415484970648156},{'mean_absolute_error': 1.4823529264183009}
395,{'mean_absolute_error': 1.4747351728697087},{'mean_absolute_error': 1.5243094776665451}
396,{'mean_absolute_error': 1.4714734959840958},{'mean_absolute_error': 1.5588013899552242}
397,{'mean_absolute_error': 1.4970170898421158},{'mean_absolute_error': 1.605407274342685}
398,{'mean_absolute_error': 1.427323352549685},{'mean_absolute_error': 1.5560927534266973}
399,{'mean_absolute_error': 1.5423010689905787},{'mean_absolute_error': 1.7030199516362412}
400,{'mean_absolute_error': 1.450501381642649},{'mean_absolute_error': 1.524726911380114}
401,{'mean_absolute_error': 1.4536774300774367},{'mean_absolute_error': 1.5434842835725757}
402,{'mean_absolute_error': 1.4374078244187356},{'mean_absolute_error': 1.572993493083169}
403,{'mean_absolute_error': 1.5310800166804899},{'mean_absolute_error': 1.698474218652778}
404,{'mean_absolute_error': 1.4603047347782487},{'mean_absolute_error': 1.6271974169909813}
405,{'mean_absolute_error': 1.417568590094354},{'mean_absolute_error': 1.5079864547342703}
406,{'mean_absolute_error': 1.4471946316174324},{'mean_absolute_error': 1.552169942630277}
407,{'mean_absolute_error': 1.4104390686026296},{'mean_absolute_error': 1.4943898949025343}
408,{'mean_absolute_error': 1.4320083354902469},{'mean_absolute_error': 1.5622750194451482}
409,{'mean_absolute_error': 1.4291500352083109},{'mean_absolute_error': 1.5223378821630444}
410,{'mean_absolute_error': 1.4211083301450846},{'mean_absolute_error': 1.5329204741008395}
411,{'mean_absolute_error': 1.4741930822962228},{'mean_absolute_error': 1.5609758701074508}
412,{'mean_absolute_error': 1.4776280260115995},{'mean_absolute_error': 1.63530584705308}
413,{'mean_absolute_error': 1.4171661644791678},{'mean_absolute_error': 1.5873320078139568}
414,{'mean_absolute_error': 1.434669661387506},{'mean_absolute_error': 1.5128329222079238}
415,{'mean_absolute_error': 1.3799071346130931},{'mean_absolute_error': 1.4397790764190208}
416,{'mean_absolute_error': 1.4645545179928385},{'mean_absolute_error': 1.5440687358138658}
417,{'mean_absolute_error': 1.415618436946457},{'mean_absolute_error': 1.5470934558159868}
418,{'mean_absolute_error': 1.4179893555321428},{'mean_absolute_error': 1.5559157369932126}
419,{'mean_absolute_error': 1.4755698697779056},{'mean_absolute_error': 1.6341326584730524}
420,{'mean_absolute_error': 1.5015698864025726},{'mean_absolute_error': 1.7295745142156003}
421,{'mean_absolute_error': 1.529120318305563},{'mean_absolute_error': 1.6687531605518826}
422,{'mean_absolute_error': 1.4671351338713177},{'mean_absolute_error': 1.6030282676437517}
423,{'mean_absolute_error': 1.628263880087882},{'mean_absolute_error': 1.723320753599783}
424,{'mean_absolute_error': 1.4423037350408272},{'mean_absolute_error': 1.5844513313428994}
425,{'mean_absolute_error': 1.5552144667156804},{'mean_absolute_error': 1.7235853413221047}
426,{'mean_absolute_error': 1.4924854454568033},{'mean_absolute_error': 1.7012061564054164}
427,{'mean_absolute_error': 1.516581589282169},{'mean_absolute_error': 1.6902909942433881}
428,{'mean_absolute_error': 1.499655295068962},{'mean_absolute_error': 1.6229942721176733}
429,{'mean_absolute_error': 1.5103480793256159},{'mean_absolute_error': 1.8221073112852773}
430,{'mean_absolute_error': 1.5284485384512427},{'mean_absolute_error': 1.701223231322307}
431,{'mean_absolute_error': 1.4464590526886703},{'mean_absolute_error': 1.6020235543321633}
432,{'mean_absolute_error': 1.4562530131917006},{'mean_absolute_error': 1.675679091126402}
433,{'mean_absolute_error': 1.4692082437920948},{'mean_absolute_error': 1.6810274277481552}
434,{'mean_absolute_error': 1.4483921552393768},{'mean_absolute_error': 1.6137933436652123}
435,{'mean_absolute_error': 1.4341481424196567},{'mean_absolute_error': 1.6057164943705935}
436,{'mean_absolute_error': 1.5396825254780273},{'mean_absolute_error': 1.8330838521122634}
437,{'mean_absolute_error': 1.4303378838575511},{'mean_absolute_error': 1.7041515595404357}
438,{'mean_absolute_error': 1.4540543517420452},{'mean_absolute_error': 1.711740788022701}
439,{'mean_absolute_error': 1.4435172103707312},{'mean_absolute_error': 1.6595367081395223}
440,{'mean_absolute_error': 1.4892583659566052},{'mean_absolute_error': 1.7107022118917712}
441,{'mean_absolute_error': 1.3986423143021514},{'mean_absolute_error': 1.6105406450020905}
442,{'mean_absolute_error': 1.4557035200641433},{'mean_absolute_error': 1.7306595375418083}
443,{'mean_absolute_error': 1.5486073336703141},{'mean_absolute_error': 1.7851349064698459}
444,{'mean_absolute_error': 1.4446356632790158},{'mean_absolute_error': 1.763027466285414}
445,{'mean_absolute_error': 1.5700981961447764},{'mean_absolute_error': 1.8287043018916032}
446,{'mean_absolute_error': 1.4769482930371212},{'mean_absolute_error': 1.785933888006767}
447,{'mean_absolute_error': 1.4788291262008755},{'mean_absolute_error': 1.758461835750002}
448,{'mean_absolute_error': 1.4083974455325035},{'mean_absolute_error': 1.6869419224998292}
449,{'mean_absolute_error': 1.4366295811995011},{'mean_absolute_error': 1.6422386798126725}
450,{'mean_absolute_error': 1.402511547825183},{'mean_absolute_error': 1.5986895578374272}
451,{'mean_absolute_error': 1.5339478057771927},{'mean_absolute_error': 1.836419367233498}
452,{'mean_absolute_error': 1.468734190026799},{'mean_absolute_error': 1.7990069891074196}
453,{'mean_absolute_error': 1.4159594571265917},{'mean_absolute_error': 1.65539889384218}
454,{'mean_absolute_error': 1.3999575466958272},{'mean_absolute_error': 1.6510284465641398}
455,{'mean_absolute_error': 1.486638056612521},{'mean_absolute_error': 1.8384977937616374}
456,{'mean_absolute_error': 1.4280063329943153},{'mean_absolute_error': 1.5993645377555723}
457,{'mean_absolute_error': 1.4705288637388179},{'mean_absolute_error': 1.745005997465327}
458,{'mean_absolute_error': 1.4083933017074308},{'mean_absolute_error': 1.6795854960918273}
459,{'mean_absolute_error': 1.3791689666888587},{'mean_absolute_error': 1.6056941767918191}
460,{'mean_absolute_error': 1.3994740633820424},{'mean_absolute_error': 1.5223986029875443}
461,{'mean_absolute_error': 1.4484775459915387},{'mean_absolute_error': 1.7362918453917862}
462,{'mean_absolute_error': 1.4550160968757018},{'mean_absolute_error': 1.7997817876870055}
463,{'mean_absolute_error': 1.4253143175472607},{'mean_absolute_error': 1.6312854726189403}
464,{'mean_absolute_error': 1.4337392447995796},{'mean_absolute_error': 1.66808284084951}
465,{'mean_absolute_error': 1.426969939012017},{'mean_absolute_error': 1.7601605611995117}
466,{'mean_absolute_error': 1.4234869291098604},{'mean_absolute_error': 1.7977897199666175}
467,{'mean_absolute_error': 1.3868002457495672},{'mean_absolute_error': 1.682943107150619}
468,{'mean_absolute_error': 1.4321284642016208},{'mean_absolute_error': 1.735549059927491}
469,{'mean_absolute_error': 1.3821138449294397},{'mean_absolute_error': 1.6144210028651342}
470,{'mean_absolute_error': 1.481529033774284},{'mean_absolute_error': 1.7743604480830042}
471,{'mean_absolute_error': 1.4093897431649525},{'mean_absolute_error': 1.7016116517652364}
472,{'mean_absolute_error': 1.3669351666142069},{'mean_absolute_error': 1.6512455923609586}
473,{'mean_absolute_error': 1.4257805961530838},{'mean_absolute_error': 1.7791340725033329}
474,{'mean_absolute_error': 1.385658019893838},{'mean_absolute_error': 1.6901056921062985}
475,{'mean_absolute_error': 1.4331582201834723},{'mean_absolute_error': 1.763779701876814}
476,{'mean_absolute_error': 1.3879109090163178},{'mean_absolute_error': 1.680843867993108}
477,{'mean_absolute_error': 1.4054432377477886},{'mean_absolute_error': 1.6990642279594075}
478,{'mean_absolute_error': 1.4220164733040115},{'mean_absolute_error': 1.8072385623760445}
479,{'mean_absolute_error': 1.3746104820395963},{'mean_absolute_error': 1.6158482525995268}
480,{'mean_absolute_error': 1.4292505578487062},{'mean_absolute_error': 1.791481095347378}
481,{'mean_absolute_error': 1.4602512023528371},{'mean_absolute_error': 1.8167723831275968}
482,{'mean_absolute_error': 1.3789645010651705},{'mean_absolute_error': 1.5062227173132754}
483,{'mean_absolute_error': 1.443304228013868},{'mean_absolute_error': 1.7279339220429417}
484,{'mean_absolute_error': 1.4065890555505733},{'mean_absolute_error': 1.5930861427626475}
485,{'mean_absolute_error': 1.352418303524655},{'mean_absolute_error': 1.6042150728989475}
486,{'mean_absolute_error': 1.3690287552495317},{'mean_absolute_error': 1.7125291618995584}
487,{'mean_absolute_error': 1.368608035623833},{'mean_absolute_error': 1.5484241061010307}
488,{'mean_absolute_error': 1.4073175435347656},{'mean_absolute_error': 1.7289833744659955}
489,{'mean_absolute_error': 1.3769353344842319},{'mean_absolute_error': 1.6100187982812864}
490,{'mean_absolute_error': 1.312313772786375},{'mean_absolute_error': 1.52437817575261}
491,{'mean_absolute_error': 1.3717387945080084},{'mean_absolute_error': 1.6627235202100392}
492,{'mean_absolute_error': 1.3733212246713213},{'mean_absolute_error': 1.7335922288577865}
493,{'mean_absolute_error': 1.3358244808523265},{'mean_absolute_error': 1.629860237511967}
494,{'mean_absolute_error': 1.3429796489807788},{'mean_absolute_error': 1.6895724066231097}
495,{'mean_absolute_error': 1.3112370223003207},{'mean_absolute_error': 1.630172515433051}
496,{'mean_absolute_error': 1.32637209509058},{'mean_absolute_error': 1.662752565457277}
497,{'mean_absolute_error': 1.33063357154465},{'mean_absolute_error': 1.4949618281926262}
498,{'mean_absolute_error': 1.2832915068145916},{'mean_absolute_error': 1.5686074232107898}
499,{'mean_absolute_error': 1.3677173491498076},{'mean_absolute_error': 1.706428266990103}
