,train_scores_1,valid_scores_1,train_scores_2,valid_scores_2,train_scores_3,valid_scores_3
218,{'mean_absolute_error': 1.6502847419135418},{'mean_absolute_error': 2.243263138387501},{'mean_absolute_error': 1.51862313272451},{'mean_absolute_error': 2.373920993341905},{'mean_absolute_error': 1.4589891210985786},{'mean_absolute_error': 4.474615212134102}
219,{'mean_absolute_error': 2.077189304121867},{'mean_absolute_error': 2.427267204266559},{'mean_absolute_error': 1.6944908253144708},{'mean_absolute_error': 2.2164474688448412},{'mean_absolute_error': 1.5074939228803854},{'mean_absolute_error': 4.530946153651035}
220,{'mean_absolute_error': 1.619070548889829},{'mean_absolute_error': 1.9827436345654528},{'mean_absolute_error': 1.5606570866603109},{'mean_absolute_error': 2.0963699774873},{'mean_absolute_error': 1.7544780515321832},{'mean_absolute_error': 4.580131956853461}
221,{'mean_absolute_error': 1.5908288412068026},{'mean_absolute_error': 2.1522313676463134},{'mean_absolute_error': 1.5111348941859817},{'mean_absolute_error': 2.1193951554331387},{'mean_absolute_error': 1.5750660881111442},{'mean_absolute_error': 4.308031839807976}
222,{'mean_absolute_error': 1.5804374595001327},{'mean_absolute_error': 2.1416049648908784},{'mean_absolute_error': 1.4940591323877896},{'mean_absolute_error': 2.129588980855618},{'mean_absolute_error': 1.4936569485293998},{'mean_absolute_error': 4.659757906511913}
223,{'mean_absolute_error': 1.5976461489699654},{'mean_absolute_error': 2.144114436492953},{'mean_absolute_error': 1.477012282190591},{'mean_absolute_error': 2.260681830280772},{'mean_absolute_error': 1.4802585047832537},{'mean_absolute_error': 4.6514747544449015}
224,{'mean_absolute_error': 1.5915347876242385},{'mean_absolute_error': 2.101806495082189},{'mean_absolute_error': 1.4927322527121822},{'mean_absolute_error': 2.126422316059087},{'mean_absolute_error': 1.9623361061636382},{'mean_absolute_error': 4.680019294557402}
225,{'mean_absolute_error': 1.629733436516935},{'mean_absolute_error': 2.1285614869841507},{'mean_absolute_error': 1.4974953367380448},{'mean_absolute_error': 2.1740025826634994},{'mean_absolute_error': 1.527615460093202},{'mean_absolute_error': 4.358898884188236}
226,{'mean_absolute_error': 1.569699265731293},{'mean_absolute_error': 2.1165478797501622},{'mean_absolute_error': 1.5040268531674659},{'mean_absolute_error': 2.398625723095085},{'mean_absolute_error': 1.5641995843995105},{'mean_absolute_error': 4.808663999973294}
227,{'mean_absolute_error': 1.5384491872673351},{'mean_absolute_error': 2.1175961783137423},{'mean_absolute_error': 1.539743439167971},{'mean_absolute_error': 2.0039710872277636},{'mean_absolute_error': 1.4266888353129883},{'mean_absolute_error': 4.499496791187432}
228,{'mean_absolute_error': 1.539514236519787},{'mean_absolute_error': 2.1119206610611143},{'mean_absolute_error': 1.6310690648511081},{'mean_absolute_error': 2.018156911336783},{'mean_absolute_error': 1.466408781738702},{'mean_absolute_error': 4.467441346538805}
229,{'mean_absolute_error': 1.6299860781572553},{'mean_absolute_error': 2.074709570676469},{'mean_absolute_error': 1.4854631911252392},{'mean_absolute_error': 2.474307449629322},{'mean_absolute_error': 1.6319527771997042},{'mean_absolute_error': 4.698395192281634}
230,{'mean_absolute_error': 1.627436003229889},{'mean_absolute_error': 2.1186469799619068},{'mean_absolute_error': 1.5067753498795124},{'mean_absolute_error': 2.4542098308996314},{'mean_absolute_error': 1.4321382235052027},{'mean_absolute_error': 4.433193327680146}
231,{'mean_absolute_error': 1.5592845675856735},{'mean_absolute_error': 2.0067010092601163},{'mean_absolute_error': 1.4949522100188881},{'mean_absolute_error': 2.194420335829618},{'mean_absolute_error': 1.5010207059447636},{'mean_absolute_error': 4.438647963327903}
232,{'mean_absolute_error': 1.7766691528472187},{'mean_absolute_error': 2.2629538074199225},{'mean_absolute_error': 1.6191172455135523},{'mean_absolute_error': 2.7538177903149568},{'mean_absolute_error': 1.5919455315723683},{'mean_absolute_error': 4.469817659274318}
233,{'mean_absolute_error': 1.7064189332784496},{'mean_absolute_error': 2.1232393565754286},{'mean_absolute_error': 1.5038838421187082},{'mean_absolute_error': 2.310404368212315},{'mean_absolute_error': 1.510720770658171},{'mean_absolute_error': 5.004095541253444}
234,{'mean_absolute_error': 1.6561239827117964},{'mean_absolute_error': 2.111793571377688},{'mean_absolute_error': 1.6298643256420826},{'mean_absolute_error': 2.055979984431336},{'mean_absolute_error': 1.485568209514482},{'mean_absolute_error': 4.541929763867544}
235,{'mean_absolute_error': 1.703434168490155},{'mean_absolute_error': 2.080490866299443},{'mean_absolute_error': 1.5618304410038795},{'mean_absolute_error': 2.250880814382998},{'mean_absolute_error': 1.5611774744449287},{'mean_absolute_error': 4.488872841851455}
236,{'mean_absolute_error': 1.552622874011421},{'mean_absolute_error': 2.0372898092134877},{'mean_absolute_error': 1.4497472993772118},{'mean_absolute_error': 2.4722215549072657},{'mean_absolute_error': 1.5621948559428431},{'mean_absolute_error': 4.658232085901774}
237,{'mean_absolute_error': 1.5917302975668295},{'mean_absolute_error': 2.168669210070743},{'mean_absolute_error': 1.593289184929819},{'mean_absolute_error': 2.510719787982052},{'mean_absolute_error': 1.4619989110472675},{'mean_absolute_error': 4.448798808956857}
238,{'mean_absolute_error': 1.6967059763352976},{'mean_absolute_error': 2.1476304891106306},{'mean_absolute_error': 1.4664926643587193},{'mean_absolute_error': 2.334289093484135},{'mean_absolute_error': 1.7241312961637205},{'mean_absolute_error': 4.593132309086908}
239,{'mean_absolute_error': 1.5287895787733},{'mean_absolute_error': 2.062388306753633},{'mean_absolute_error': 1.5512907485661218},{'mean_absolute_error': 2.4172471976999517},{'mean_absolute_error': 1.4333629888409374},{'mean_absolute_error': 4.4608882677042665}
240,{'mean_absolute_error': 1.5837164357177755},{'mean_absolute_error': 2.1148807875692297},{'mean_absolute_error': 1.5791506662060382},{'mean_absolute_error': 2.0638797106621594},{'mean_absolute_error': 1.4810864979141103},{'mean_absolute_error': 4.4648351805285555}
241,{'mean_absolute_error': 1.6260193181802345},{'mean_absolute_error': 2.0994486453015897},{'mean_absolute_error': 1.4902992578739083},{'mean_absolute_error': 2.540546656028242},{'mean_absolute_error': 1.4966665134496184},{'mean_absolute_error': 4.467335020478284}
242,{'mean_absolute_error': 1.6380953321781062},{'mean_absolute_error': 2.120529220654255},{'mean_absolute_error': 1.5183821680723213},{'mean_absolute_error': 2.2357695172955534},{'mean_absolute_error': 1.4372203405665909},{'mean_absolute_error': 4.584568570622056}
243,{'mean_absolute_error': 1.5586433079718922},{'mean_absolute_error': 2.2511870008647907},{'mean_absolute_error': 1.5865337804898594},{'mean_absolute_error': 2.0176111798838394},{'mean_absolute_error': 1.4102265022034686},{'mean_absolute_error': 4.550458775443315}
244,{'mean_absolute_error': 1.5215444298886103},{'mean_absolute_error': 2.0144002267638297},{'mean_absolute_error': 1.5231662877377652},{'mean_absolute_error': 2.029140330396379},{'mean_absolute_error': 1.4907886572431515},{'mean_absolute_error': 4.696212969923957}
245,{'mean_absolute_error': 1.633797061621534},{'mean_absolute_error': 2.122775443240603},{'mean_absolute_error': 1.555607303418399},{'mean_absolute_error': 3.0646904200878304},{'mean_absolute_error': 1.5501796448568321},{'mean_absolute_error': 4.543334351113041}
246,{'mean_absolute_error': 1.5008135565867071},{'mean_absolute_error': 2.276861132391377},{'mean_absolute_error': 1.4647556737752563},{'mean_absolute_error': 2.4008676029529257},{'mean_absolute_error': 1.4498617092793569},{'mean_absolute_error': 4.256761883375317}
247,{'mean_absolute_error': 1.5261141015715185},{'mean_absolute_error': 2.027056442380822},{'mean_absolute_error': 1.4910510148102292},{'mean_absolute_error': 2.20263819424311},{'mean_absolute_error': 1.6088651694513663},{'mean_absolute_error': 4.755382150505084}
248,{'mean_absolute_error': 1.5604121682959402},{'mean_absolute_error': 2.0722846582366508},{'mean_absolute_error': 1.6236908741615041},{'mean_absolute_error': 2.8007793099529503},{'mean_absolute_error': 1.4226144312056033},{'mean_absolute_error': 4.525777057960039}
249,{'mean_absolute_error': 1.5758604195772736},{'mean_absolute_error': 2.100218954217409},{'mean_absolute_error': 1.4955015852215228},{'mean_absolute_error': 2.6346450723421198},{'mean_absolute_error': 1.463091793160499},{'mean_absolute_error': 4.337412366903131}
