,train_losses,valid_losses
105,"({'mean_absolute_error': 1.3342562406394498}, {'mean_absolute_error': [2.697459550266604, 1.245839191817277, 0.05946997983446858]})","({'mean_absolute_error': 1.5856106684084503}, {'mean_absolute_error': [3.359312430948302, 1.3323831797294747, 0.06513639454757436]})"
106,"({'mean_absolute_error': 1.3183288644898725}, {'mean_absolute_error': [2.6394715721166033, 1.2556041904629298, 0.059910830890084074]})","({'mean_absolute_error': 1.5732937776313423}, {'mean_absolute_error': [3.3355475869992937, 1.3187263358983776, 0.06560740999635567]})"
107,"({'mean_absolute_error': 1.350623655631195}, {'mean_absolute_error': [2.7515907854210893, 1.2407362346059174, 0.05954394686657789]})","({'mean_absolute_error': 1.6073453871931418}, {'mean_absolute_error': [3.420040620750923, 1.337444966470369, 0.06455057435813308]})"
108,"({'mean_absolute_error': 1.3594478948685638}, {'mean_absolute_error': [2.7718839224110376, 1.2470675766754116, 0.059392185519242205]})","({'mean_absolute_error': 1.6012502131439705}, {'mean_absolute_error': [3.4121152817025857, 1.3268350418418542, 0.06480031588747197]})"
109,"({'mean_absolute_error': 1.3528545464875272}, {'mean_absolute_error': [2.7594356850973973, 1.23969901065467, 0.05942894371051482]})","({'mean_absolute_error': 1.6003901902801196}, {'mean_absolute_error': [3.403516042675457, 1.3325186068562531, 0.06513592130864822]})"
110,"({'mean_absolute_error': 1.3000583390196085}, {'mean_absolute_error': [2.5849899876112055, 1.2545856297277782, 0.06059939971984221]})","({'mean_absolute_error': 1.5569192475209164}, {'mean_absolute_error': [3.2933794005598087, 1.310610830885258, 0.06676751111768192]})"
111,"({'mean_absolute_error': 1.3011804844660688}, {'mean_absolute_error': [2.6072406606977796, 1.2372241538106274, 0.05907663888980004]})","({'mean_absolute_error': 1.5732564046447644}, {'mean_absolute_error': [3.3165570156578483, 1.3388736033572337, 0.06433859491921134]})"
112,"({'mean_absolute_error': 1.2910253963331688}, {'mean_absolute_error': [2.545715430409329, 1.267609915155347, 0.05975084343483019]})","({'mean_absolute_error': 1.5468314913545385}, {'mean_absolute_error': [3.2739894022708156, 1.3001452702007188, 0.06635980159208074]})"
113,"({'mean_absolute_error': 1.3016025279182422}, {'mean_absolute_error': [2.5960734430425134, 1.2494804067797511, 0.059253733932461826]})","({'mean_absolute_error': 1.5649272143406119}, {'mean_absolute_error': [3.3185983735160773, 1.3108317606506787, 0.0653515088550792]})"
114,"({'mean_absolute_error': 1.3574107717289579}, {'mean_absolute_error': [2.7733539052763354, 1.2395908875111772, 0.059287522399360866]})","({'mean_absolute_error': 1.6164001063842974}, {'mean_absolute_error': [3.4607330965639322, 1.3235132410748078, 0.06495398151415259]})"
115,"({'mean_absolute_error': 1.3588300691160446}, {'mean_absolute_error': [2.772361265010521, 1.2449499679968332, 0.05917897434078016]})","({'mean_absolute_error': 1.6090114813973528}, {'mean_absolute_error': [3.447847404870811, 1.3138827399608521, 0.06530429936039522]})"
116,"({'mean_absolute_error': 1.3128616550709857}, {'mean_absolute_error': [2.6300590617246637, 1.2495475373408769, 0.05897836614741655]})","({'mean_absolute_error': 1.5671352350799042}, {'mean_absolute_error': [3.3246007903030814, 1.311110226070303, 0.06569468886632825]})"
117,"({'mean_absolute_error': 1.2899672178068218}, {'mean_absolute_error': [2.578480390665541, 1.2321864668833167, 0.05923479587160751]})","({'mean_absolute_error': 1.5638373069044411}, {'mean_absolute_error': [3.296340194275247, 1.330044994739488, 0.06512673169858904]})"
118,"({'mean_absolute_error': 1.3520320020745122}, {'mean_absolute_error': [2.731250693662364, 1.2636522036505833, 0.06119310891058918]})","({'mean_absolute_error': 1.5925643778912113}, {'mean_absolute_error': [3.4233823827101832, 1.2869014986796876, 0.06740925228376353]})"
119,"({'mean_absolute_error': 1.3278308235571483}, {'mean_absolute_error': [2.677292955922381, 1.247148230666461, 0.059051284082603066]})","({'mean_absolute_error': 1.5824977247336378}, {'mean_absolute_error': [3.384779201307698, 1.2983316724190288, 0.06438230047418733]})"
120,"({'mean_absolute_error': 1.3845659780163844}, {'mean_absolute_error': [2.8651659876960958, 1.2297306187473114, 0.05880132760574616]})","({'mean_absolute_error': 1.652366558920998}, {'mean_absolute_error': [3.5454918337362087, 1.3475104970564096, 0.06409734597037543]})"
121,"({'mean_absolute_error': 1.353214320654357}, {'mean_absolute_error': [2.752139102825773, 1.2469969943648396, 0.060506864772458924]})","({'mean_absolute_error': 1.6096821089393745}, {'mean_absolute_error': [3.444984367666801, 1.316873304487383, 0.06718865466394008]})"
122,"({'mean_absolute_error': 1.3423397151042833}, {'mean_absolute_error': [2.7326643741230767, 1.2360709515809918, 0.058283819608780894]})","({'mean_absolute_error': 1.6072334463493572}, {'mean_absolute_error': [3.4173388185356286, 1.339711655883152, 0.06464986462929052]})"
123,"({'mean_absolute_error': 1.3459318756098364}, {'mean_absolute_error': [2.7412179819662787, 1.2383970623136196, 0.05818058254961105]})","({'mean_absolute_error': 1.5966175049561793}, {'mean_absolute_error': [3.395765965246507, 1.3287721303005244, 0.0653144193215059]})"
124,"({'mean_absolute_error': 1.2871078133785867}, {'mean_absolute_error': [2.5410442959676236, 1.2606906708157029, 0.05958847335243355]})","({'mean_absolute_error': 1.5468965363116547}, {'mean_absolute_error': [3.274995129426584, 1.299111704029602, 0.06658277547877736]})"
125,"({'mean_absolute_error': 1.3212356817235262}, {'mean_absolute_error': [2.667070076957807, 1.2376731743991858, 0.058963793813585796]})","({'mean_absolute_error': 1.5876832885945449}, {'mean_absolute_error': [3.385866010506595, 1.3131075490565107, 0.06407630622052933]})"
126,"({'mean_absolute_error': 1.3506721788949425}, {'mean_absolute_error': [2.7621910389994606, 1.2303036612902563, 0.05952183639511104]})","({'mean_absolute_error': 1.621527522968296}, {'mean_absolute_error': [3.4626131357612078, 1.3360830772904588, 0.06588635585322124]})"
127,"({'mean_absolute_error': 1.3145802276834462}, {'mean_absolute_error': [2.641521166014806, 1.2437107528914484, 0.058508764144084416]})","({'mean_absolute_error': 1.576603618425505}, {'mean_absolute_error': [3.357828413531256, 1.3062893727243867, 0.06569306902087173]})"
128,"({'mean_absolute_error': 1.3697002345386924}, {'mean_absolute_error': [2.8095469708352567, 1.240973109286962, 0.05858062349385877]})","({'mean_absolute_error': 1.6175013536249596}, {'mean_absolute_error': [3.4753761816933424, 1.3104268149693998, 0.0667010642121368]})"
129,"({'mean_absolute_error': 1.315342013427679}, {'mean_absolute_error': [2.6467436969340463, 1.2409325174698935, 0.05834982587909693]})","({'mean_absolute_error': 1.5780496417277952}, {'mean_absolute_error': [3.362964995036735, 1.3046857983570512, 0.06649813178959887]})"
130,"({'mean_absolute_error': 1.3366589556564075}, {'mean_absolute_error': [2.720596669215057, 1.231410579397453, 0.05796961835671243]})","({'mean_absolute_error': 1.605659907054154}, {'mean_absolute_error': [3.414257285327445, 1.337081943900684, 0.06564049193433345]})"
131,"({'mean_absolute_error': 1.322051000538126}, {'mean_absolute_error': [2.6819944483406277, 1.226350994491783, 0.05780755878196789]})","({'mean_absolute_error': 1.5918402270471956}, {'mean_absolute_error': [3.3843651758241293, 1.3258858778694815, 0.06526962744797561]})"
132,"({'mean_absolute_error': 1.308769576309828}, {'mean_absolute_error': [2.633664006371461, 1.234289025772206, 0.05835569678581688]})","({'mean_absolute_error': 1.567283536546234}, {'mean_absolute_error': [3.3338518352469837, 1.3014287375220384, 0.06657003686968022]})"
133,"({'mean_absolute_error': 1.3232573628489919}, {'mean_absolute_error': [2.6759254967360824, 1.235510769174934, 0.058335822635959]})","({'mean_absolute_error': 1.5687590405167733}, {'mean_absolute_error': [3.3314759832481213, 1.3079539323223355, 0.06684720597986372]})"
134,"({'mean_absolute_error': 1.2855025394598272}, {'mean_absolute_error': [2.571292597930998, 1.2269744716332445, 0.05824054881523926]})","({'mean_absolute_error': 1.552080219802474}, {'mean_absolute_error': [3.2648432358568162, 1.3275315820321838, 0.06386584151842059]})"
135,"({'mean_absolute_error': 1.3122932458517054}, {'mean_absolute_error': [2.6433311951713847, 1.235774611795752, 0.057773930587979555]})","({'mean_absolute_error': 1.5624755830898591}, {'mean_absolute_error': [3.326857237390314, 1.2952634787684656, 0.06530603311079847]})"
136,"({'mean_absolute_error': 1.3308985822067272}, {'mean_absolute_error': [2.708565175909211, 1.2263427588873623, 0.057787811823607996]})","({'mean_absolute_error': 1.595499628855924}, {'mean_absolute_error': [3.3918292418552363, 1.3295588858345697, 0.06511075887796579]})"
137,"({'mean_absolute_error': 1.269584199389264}, {'mean_absolute_error': [2.5026693786406025, 1.2482180423307876, 0.05786517719640261]})","({'mean_absolute_error': 1.525179450821237}, {'mean_absolute_error': [3.2316665551702846, 1.2786810031741274, 0.0651907941192999]})"
138,"({'mean_absolute_error': 1.2763891690733316}, {'mean_absolute_error': [2.5277509226305876, 1.2439423571264416, 0.05747422746296584]})","({'mean_absolute_error': 1.5273012540232145}, {'mean_absolute_error': [3.243043491857657, 1.274238800619147, 0.06462146959284035]})"
139,"({'mean_absolute_error': 1.3029416372926736}, {'mean_absolute_error': [2.595545168199459, 1.2539954382553598, 0.05928430542320231]})","({'mean_absolute_error': 1.5440332289396916}, {'mean_absolute_error': [3.2961637190917354, 1.26894364865764, 0.06699231906969987]})"
140,"({'mean_absolute_error': 1.296572424828412}, {'mean_absolute_error': [2.609421421733993, 1.222188383137684, 0.05810746961355934]})","({'mean_absolute_error': 1.5618677536344003}, {'mean_absolute_error': [3.2966756051547486, 1.3253827829074494, 0.06354487284100271]})"
141,"({'mean_absolute_error': 1.3065307555946284}, {'mean_absolute_error': [2.6345019703438495, 1.227986661557998, 0.05710363488203777]})","({'mean_absolute_error': 1.5559867321134204}, {'mean_absolute_error': [3.314851972885533, 1.2890745098069691, 0.06403371364775876]})"
142,"({'mean_absolute_error': 1.3086088964210714}, {'mean_absolute_error': [2.6205608748650957, 1.2450013114581056, 0.06026450294001331]})","({'mean_absolute_error': 1.5503842213966845}, {'mean_absolute_error': [3.3086835243545725, 1.2732282199716443, 0.06924091986383733]})"
143,"({'mean_absolute_error': 1.3044722307640975}, {'mean_absolute_error': [2.6284187186744776, 1.2270666902982363, 0.05793128331957776]})","({'mean_absolute_error': 1.5615534552683779}, {'mean_absolute_error': [3.32135251293288, 1.299293931617342, 0.06401392125491273]})"
144,"({'mean_absolute_error': 1.3696129508299082}, {'mean_absolute_error': [2.8167368846894516, 1.2337579171180115, 0.058344050682261096]})","({'mean_absolute_error': 1.609858872912822}, {'mean_absolute_error': [3.4720042702905, 1.292271247109048, 0.06530110133891885]})"
145,"({'mean_absolute_error': 1.3738545030728713}, {'mean_absolute_error': [2.8315075777032432, 1.2328497997668617, 0.057206131748508554]})","({'mean_absolute_error': 1.6179033452333222}, {'mean_absolute_error': [3.480290640522993, 1.309150341345942, 0.06426905383103117]})"
146,"({'mean_absolute_error': 1.4339271067373651}, {'mean_absolute_error': [3.0103952971322614, 1.2341368849623071, 0.05724913811752656]})","({'mean_absolute_error': 1.6801125906733547}, {'mean_absolute_error': [3.604101065975704, 1.3714379284995841, 0.0647987775447757]})"
147,"({'mean_absolute_error': 1.2870505026613333}, {'mean_absolute_error': [2.5471515915629634, 1.2551330280774722, 0.05886688834356397]})","({'mean_absolute_error': 1.5332628200068703}, {'mean_absolute_error': [3.250129632305674, 1.282550272433668, 0.06710855528126926]})"
148,"({'mean_absolute_error': 1.3318416976496918}, {'mean_absolute_error': [2.699957730213057, 1.2386960915303706, 0.05687127120564847]})","({'mean_absolute_error': 1.5835025391514794}, {'mean_absolute_error': [3.4027693992520174, 1.2837747994825943, 0.06396341871982661]})"
149,"({'mean_absolute_error': 1.3908249019585261}, {'mean_absolute_error': [2.894774211209902, 1.2198346084020415, 0.05786588626363533]})","({'mean_absolute_error': 1.6531576302072517}, {'mean_absolute_error': [3.5624807367294915, 1.3302090491968703, 0.0667831046953932]})"
150,"({'mean_absolute_error': 1.3393860968493474}, {'mean_absolute_error': [2.738257751015311, 1.222927044076238, 0.05697349545649315]})","({'mean_absolute_error': 1.6032358612596773}, {'mean_absolute_error': [3.420473748353184, 1.32431529840911, 0.06491853701673761]})"
151,"({'mean_absolute_error': 1.2833833426139112}, {'mean_absolute_error': [2.536488634933462, 1.256459727914192, 0.05720166499407935]})","({'mean_absolute_error': 1.5246498611361483}, {'mean_absolute_error': [3.214778981742163, 1.293762132195322, 0.06540846947095948]})"
152,"({'mean_absolute_error': 1.318050992598605}, {'mean_absolute_error': [2.6708839856221975, 1.2261022630218181, 0.057166729151799565]})","({'mean_absolute_error': 1.595957684243925}, {'mean_absolute_error': [3.3562172683801528, 1.3677697434812428, 0.06388604087037901]})"
153,"({'mean_absolute_error': 1.3003196246224802}, {'mean_absolute_error': [2.6095197815796416, 1.2336591611445757, 0.057779931143223384]})","({'mean_absolute_error': 1.5575504204444623}, {'mean_absolute_error': [3.305927202609265, 1.3009764804468837, 0.06574757827723823]})"
154,"({'mean_absolute_error': 1.346943967167914}, {'mean_absolute_error': [2.7536745271856593, 1.2298875116718908, 0.05726986264619196]})","({'mean_absolute_error': 1.5994018527206435}, {'mean_absolute_error': [3.417580852167593, 1.3155616142897124, 0.06506309170462451]})"
155,"({'mean_absolute_error': 1.326126750380484}, {'mean_absolute_error': [2.6974157514275507, 1.2238810682987555, 0.05708343141514623]})","({'mean_absolute_error': 1.5788113565449133}, {'mean_absolute_error': [3.3626452250497083, 1.3094702949147998, 0.06431854967023078]})"
156,"({'mean_absolute_error': 1.287163492330537}, {'mean_absolute_error': [2.563943244839883, 1.2400975168316284, 0.05744971532009968]})","({'mean_absolute_error': 1.5318958987837317}, {'mean_absolute_error': [3.25079150396891, 1.2779836489346665, 0.06691254344761906]})"
157,"({'mean_absolute_error': 1.2986233947992594}, {'mean_absolute_error': [2.60448911356356, 1.234179679327639, 0.05720139150657893]})","({'mean_absolute_error': 1.5425201756523241}, {'mean_absolute_error': [3.2808486555310026, 1.2803386712465008, 0.06637320017946904]})"
158,"({'mean_absolute_error': 1.326913200588202}, {'mean_absolute_error': [2.708130610873539, 1.2155534906144572, 0.05705550027660995]})","({'mean_absolute_error': 1.593486079237503}, {'mean_absolute_error': [3.393852263992882, 1.3224481305756337, 0.06415784314399305]})"
159,"({'mean_absolute_error': 1.306967520511212}, {'mean_absolute_error': [2.6446306778714637, 1.2198978716383237, 0.05637401202384796]})","({'mean_absolute_error': 1.5672980679913406}, {'mean_absolute_error': [3.3350485864933437, 1.3022834196603057, 0.06456219782037308]})"
160,"({'mean_absolute_error': 1.2460976344636532}, {'mean_absolute_error': [2.4551236577221607, 1.2266947685789662, 0.05647447708983309]})","({'mean_absolute_error': 1.5217049344555214}, {'mean_absolute_error': [3.2137622248564877, 1.2876476488289363, 0.06370492968113925]})"
161,"({'mean_absolute_error': 1.2739474615174116}, {'mean_absolute_error': [2.5367567663409556, 1.2279605011841093, 0.057125117027169894]})","({'mean_absolute_error': 1.5344661839009122}, {'mean_absolute_error': [3.25865800236255, 1.2794066849612644, 0.06533386437892176]})"
162,"({'mean_absolute_error': 1.3835380446331342}, {'mean_absolute_error': [2.8747043084331385, 1.217702998093004, 0.05820682737325985]})","({'mean_absolute_error': 1.643645375733594}, {'mean_absolute_error': [3.5306803143084022, 1.3357472973194768, 0.0645085155729039]})"
163,"({'mean_absolute_error': 1.3241409401447932}, {'mean_absolute_error': [2.6510105438556333, 1.2626960584970528, 0.05871621808169304]})","({'mean_absolute_error': 1.5523401016151066}, {'mean_absolute_error': [3.333539383067316, 1.2555247513195544, 0.06795617045844965]})"
164,"({'mean_absolute_error': 1.345087398187016}, {'mean_absolute_error': [2.765004963657176, 1.2120495656179735, 0.0582076652858977]})","({'mean_absolute_error': 1.6093029013324305}, {'mean_absolute_error': [3.429058053561359, 1.3337773778323656, 0.06507327260356703]})"
165,"({'mean_absolute_error': 1.311622860922855}, {'mean_absolute_error': [2.663097314266169, 1.2154174662440775, 0.05635380225831861]})","({'mean_absolute_error': 1.5615665481684025}, {'mean_absolute_error': [3.323110266824806, 1.296393438432244, 0.0651959392481578]})"
166,"({'mean_absolute_error': 1.3073003885921592}, {'mean_absolute_error': [2.6513936039164485, 1.2146301250964797, 0.05587743676354915]})","({'mean_absolute_error': 1.554746248257601}, {'mean_absolute_error': [3.3060548133552614, 1.2930624536852071, 0.06512147773233491]})"
167,"({'mean_absolute_error': 1.400298248734407}, {'mean_absolute_error': [2.9353933277009667, 1.2093241217853505, 0.0561772967169032]})","({'mean_absolute_error': 1.644356919306948}, {'mean_absolute_error': [3.5291926890768597, 1.3399153365519576, 0.06396273229202684]})"
168,"({'mean_absolute_error': 1.3061210718415746}, {'mean_absolute_error': [2.6171048231564646, 1.2452219301430387, 0.056036462225220476]})","({'mean_absolute_error': 1.5259028688683796}, {'mean_absolute_error': [3.2484105625852777, 1.264060448849943, 0.06523759516991827]})"
169,"({'mean_absolute_error': 1.3067887350677998}, {'mean_absolute_error': [2.6462118419828227, 1.2170122667622805, 0.0571420964582958]})","({'mean_absolute_error': 1.547049018636704}, {'mean_absolute_error': [3.2892414211608885, 1.2857165558153674, 0.06618907893385664]})"
170,"({'mean_absolute_error': 1.2953715992018122}, {'mean_absolute_error': [2.621105973221803, 1.2085774780581917, 0.05643134632544193]})","({'mean_absolute_error': 1.5593998226033863}, {'mean_absolute_error': [3.3010745455110024, 1.3134550065622472, 0.06366991573690915]})"
171,"({'mean_absolute_error': 1.3392188134640095}, {'mean_absolute_error': [2.7484537418249664, 1.2124697494285817, 0.0567329491384803]})","({'mean_absolute_error': 1.5915503527663901}, {'mean_absolute_error': [3.4226006268112443, 1.2871873964631526, 0.06486303502477278]})"
172,"({'mean_absolute_error': 1.32583503710158}, {'mean_absolute_error': [2.699129939722825, 1.2224452797136218, 0.05592989186829303]})","({'mean_absolute_error': 1.5736317679452414}, {'mean_absolute_error': [3.3843341041108386, 1.271912728000549, 0.06464847172433698]})"
173,"({'mean_absolute_error': 1.3488246613460166}, {'mean_absolute_error': [2.7832599319522036, 1.2075988386088878, 0.05561521347695866]})","({'mean_absolute_error': 1.6160655078636479}, {'mean_absolute_error': [3.4663256101963453, 1.3178684173083002, 0.06400249608629849]})"
174,"({'mean_absolute_error': 1.312006893385625}, {'mean_absolute_error': [2.6725025430284797, 1.208058014520596, 0.05546012260779981]})","({'mean_absolute_error': 1.577241321397043}, {'mean_absolute_error': [3.354416137349536, 1.3125832099961638, 0.0647246168454294]})"
175,"({'mean_absolute_error': 1.295896527999929}, {'mean_absolute_error': [2.6153024432165135, 1.2174116937939727, 0.05497544698930099]})","({'mean_absolute_error': 1.5413895539016107}, {'mean_absolute_error': [3.289433674655989, 1.2712276282954036, 0.06350735875344025]})"
176,"({'mean_absolute_error': 1.3434806285671776}, {'mean_absolute_error': [2.7621013549110267, 1.2119890565288443, 0.056351474261662364]})","({'mean_absolute_error': 1.590537359859994}, {'mean_absolute_error': [3.407487668609426, 1.299237322100215, 0.06488708887034134]})"
177,"({'mean_absolute_error': 1.3611720151368931}, {'mean_absolute_error': [2.816964180217827, 1.210820855487663, 0.055731009705189155]})","({'mean_absolute_error': 1.6061574794540474}, {'mean_absolute_error': [3.462232278117678, 1.2928205426512613, 0.06341961759320275]})"
178,"({'mean_absolute_error': 1.3163688608558628}, {'mean_absolute_error': [2.65944874634469, 1.234040031470185, 0.055617804752713794]})","({'mean_absolute_error': 1.5434110156316685}, {'mean_absolute_error': [3.300614745015306, 1.2648881064529212, 0.06473019542677896]})"
179,"({'mean_absolute_error': 1.3342104044636287}, {'mean_absolute_error': [2.7251329772252033, 1.2205357132550576, 0.0569625229106251]})","({'mean_absolute_error': 1.5562169061024604}, {'mean_absolute_error': [3.329224582002403, 1.2707259505397537, 0.06870018576522446]})"
180,"({'mean_absolute_error': 1.2655045180489828}, {'mean_absolute_error': [2.523618136641084, 1.2173922006111777, 0.055503216894686534]})","({'mean_absolute_error': 1.508414902312799}, {'mean_absolute_error': [3.2020129108471815, 1.2585451965558054, 0.0646865995354106]})"
181,"({'mean_absolute_error': 1.2936904500198299}, {'mean_absolute_error': [2.6156060934098146, 1.2101244036137515, 0.05534085303592302]})","({'mean_absolute_error': 1.5391697608517096}, {'mean_absolute_error': [3.2807599141240855, 1.2713052785086958, 0.06544408992234745]})"
182,"({'mean_absolute_error': 1.343960324595417}, {'mean_absolute_error': [2.771865473641029, 1.204844301158888, 0.05517119898633352]})","({'mean_absolute_error': 1.5985339661189275}, {'mean_absolute_error': [3.421810845979444, 1.3098080735820576, 0.06398297879528098]})"
183,"({'mean_absolute_error': 1.2931036545048527}, {'mean_absolute_error': [2.606298245050324, 1.2172536161538772, 0.055759102310356995]})","({'mean_absolute_error': 1.5508551443229923}, {'mean_absolute_error': [3.3224274064561916, 1.2671961670155591, 0.06294185949722689]})"
184,"({'mean_absolute_error': 1.2964644655287165}, {'mean_absolute_error': [2.6257960668175677, 1.2081561806120207, 0.05544114915656087]})","({'mean_absolute_error': 1.5543826421717721}, {'mean_absolute_error': [3.320596261511239, 1.277877511203407, 0.0646741538006697]})"
185,"({'mean_absolute_error': 1.334345346484611}, {'mean_absolute_error': [2.7446206783692024, 1.202817174536283, 0.05559818654834729]})","({'mean_absolute_error': 1.580893322341997}, {'mean_absolute_error': [3.377296492321453, 1.3016527082735798, 0.06373076643095787]})"
186,"({'mean_absolute_error': 1.31881384107284}, {'mean_absolute_error': [2.6288510396161735, 1.2681358540097425, 0.05945462959260384]})","({'mean_absolute_error': 1.5384708186796434}, {'mean_absolute_error': [3.29658799574511, 1.248899569106126, 0.06992489118769507]})"
187,"({'mean_absolute_error': 1.3300064362418869}, {'mean_absolute_error': [2.7383389866645302, 1.1963082923199777, 0.05537202974115267]})","({'mean_absolute_error': 1.5789582644325424}, {'mean_absolute_error': [3.38270431657076, 1.290787580704282, 0.06338289602258441]})"
188,"({'mean_absolute_error': 1.2675019519746507}, {'mean_absolute_error': [2.531294592134006, 1.216365578707595, 0.05484568508235101]})","({'mean_absolute_error': 1.5085205159390256}, {'mean_absolute_error': [3.2092463331808263, 1.2529090640176155, 0.06340615061863449]})"
189,"({'mean_absolute_error': 1.2880589750203206}, {'mean_absolute_error': [2.600011166247951, 1.2089289213478722, 0.05523683746513888]})","({'mean_absolute_error': 1.5373926368132267}, {'mean_absolute_error': [3.268091684449623, 1.279670969352038, 0.0644152566380197]})"
190,"({'mean_absolute_error': 1.305380148418816}, {'mean_absolute_error': [2.6549729390948507, 1.2064193743036902, 0.05474813185790785]})","({'mean_absolute_error': 1.5502843721951807}, {'mean_absolute_error': [3.3060236613471066, 1.2823749008741911, 0.06245455436424417]})"
191,"({'mean_absolute_error': 1.387988264894399}, {'mean_absolute_error': [2.9006172977888323, 1.2089829998689057, 0.05436449702545996]})","({'mean_absolute_error': 1.6149176556687668}, {'mean_absolute_error': [3.496195357202834, 1.2849876188303202, 0.06356999097314624]})"
192,"({'mean_absolute_error': 1.3616087654848787}, {'mean_absolute_error': [2.8229872131165017, 1.2067765069857677, 0.05506257635236686]})","({'mean_absolute_error': 1.5916940415564487}, {'mean_absolute_error': [3.428385000107351, 1.2835324726372799, 0.06316465192471583]})"
193,"({'mean_absolute_error': 1.2926089518648538}, {'mean_absolute_error': [2.583493195813044, 1.2371214996635818, 0.057212160117936096]})","({'mean_absolute_error': 1.519989727787543}, {'mean_absolute_error': [3.239944227121833, 1.2526715818524863, 0.06735337438830952]})"
194,"({'mean_absolute_error': 1.312940453194486}, {'mean_absolute_error': [2.6767151543547176, 1.2075335549232793, 0.054572650305460685]})","({'mean_absolute_error': 1.5589624565402704}, {'mean_absolute_error': [3.304936966299433, 1.308505114490968, 0.06344528883040973]})"
195,"({'mean_absolute_error': 1.2856315587862994}, {'mean_absolute_error': [2.592390141759827, 1.2095348403687627, 0.05496969423030876]})","({'mean_absolute_error': 1.5408393908599238}, {'mean_absolute_error': [3.2605070848456528, 1.2991268805443026, 0.0628842071898158]})"
196,"({'mean_absolute_error': 1.311787977689087}, {'mean_absolute_error': [2.6553200026269526, 1.2238360462593905, 0.05620788418091774]})","({'mean_absolute_error': 1.552677210056628}, {'mean_absolute_error': [3.3181454517039053, 1.2735826548494347, 0.06630352361654372]})"
197,"({'mean_absolute_error': 1.3262222613599342}, {'mean_absolute_error': [2.7295977289402624, 1.1945559364551999, 0.05451311868434037]})","({'mean_absolute_error': 1.5934740271975292}, {'mean_absolute_error': [3.3864612473617273, 1.331047473955476, 0.06291336027538381]})"
198,"({'mean_absolute_error': 1.3310952605009132}, {'mean_absolute_error': [2.726389658402046, 1.212431722187225, 0.0544644009134684]})","({'mean_absolute_error': 1.575918719981673}, {'mean_absolute_error': [3.386857423906433, 1.2776257541925058, 0.06327298184608075]})"
199,"({'mean_absolute_error': 1.305841820870423}, {'mean_absolute_error': [2.6447617847911884, 1.217659856769962, 0.055103821050118906]})","({'mean_absolute_error': 1.546979075236932}, {'mean_absolute_error': [3.316649085038035, 1.258985313836496, 0.06530282683626551]})"
200,"({'mean_absolute_error': 1.293078182440704}, {'mean_absolute_error': [2.6358928819618757, 1.189085338642544, 0.05425632671769273]})","({'mean_absolute_error': 1.5612572059818064}, {'mean_absolute_error': [3.309984623358255, 1.3107303533529184, 0.06305664123424559]})"
201,"({'mean_absolute_error': 1.2728454414621597}, {'mean_absolute_error': [2.531073869806231, 1.2314662231569862, 0.05599623142326184]})","({'mean_absolute_error': 1.513540103394745}, {'mean_absolute_error': [3.234332630893042, 1.2392619262018671, 0.06702575308932572]})"
202,"({'mean_absolute_error': 1.2793121979883515}, {'mean_absolute_error': [2.5836781912253524, 1.1997103908151592, 0.05454801192454303]})","({'mean_absolute_error': 1.5378046455224135}, {'mean_absolute_error': [3.2760623409591143, 1.2715241192113285, 0.06582747639679763]})"
203,"({'mean_absolute_error': 1.3012228605794751}, {'mean_absolute_error': [2.6460600105618086, 1.2032457249032869, 0.054362846273330136]})","({'mean_absolute_error': 1.555158641097228}, {'mean_absolute_error': [3.328594884077571, 1.2715028451274177, 0.06537819408669479]})"
204,"({'mean_absolute_error': 1.3054766903084434}, {'mean_absolute_error': [2.6430223299242392, 1.219299092766662, 0.05410864823442876]})","({'mean_absolute_error': 1.558807070762777}, {'mean_absolute_error': [3.3473351634820308, 1.2655131148852863, 0.063572933921014]})"
205,"({'mean_absolute_error': 1.3411949106740197}, {'mean_absolute_error': [2.768227908152481, 1.2007768091592301, 0.05458001471034777]})","({'mean_absolute_error': 1.588793575296494}, {'mean_absolute_error': [3.4270450871806752, 1.2752216713571543, 0.0641139673516517]})"
206,"({'mean_absolute_error': 1.2934454015851828}, {'mean_absolute_error': [2.618273839470179, 1.2069594716797059, 0.055102893605663915]})","({'mean_absolute_error': 1.5448282900815784}, {'mean_absolute_error': [3.3153448762439437, 1.2518497555510186, 0.06729023844977325]})"
207,"({'mean_absolute_error': 1.2616674792798694}, {'mean_absolute_error': [2.518857967646734, 1.2113612471300974, 0.05478322306277658]})","({'mean_absolute_error': 1.5125871061601497}, {'mean_absolute_error': [3.2408716770994728, 1.2301035541468932, 0.06678608723408284]})"
208,"({'mean_absolute_error': 1.2756566157666749}, {'mean_absolute_error': [2.582331448748545, 1.1908415810480888, 0.05379681750339085]})","({'mean_absolute_error': 1.5256398594064047}, {'mean_absolute_error': [3.260660727928758, 1.2518565420641508, 0.06440230822630526]})"
209,"({'mean_absolute_error': 1.3720447754965395}, {'mean_absolute_error': [2.870109845010735, 1.192259772397455, 0.05376470908142874]})","({'mean_absolute_error': 1.599841036327061}, {'mean_absolute_error': [3.4473191086408947, 1.2859597596109067, 0.0662442407293815]})"
