id, FailedMolecules, FailedReason, smiles, eiso
1839, 810616, Negativeisomerization, Cc1ccc(C(=O)O)c(\N=N/c2ccccc2F)c1C, -0.221717873
1840, 525275, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/82190/neb/neb_out, , 
1841, 918689, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/936934/neb/neb_out, , 
1842, 121535, Negativeisomerization, COc1cc(C(=O)O)cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c1OC, -1.033295628
1843, 933490, Negativeisomerization, COc1cc(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)ccc1C(=O)O, -1.206577343
1844, 1131175, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/858338/neb/neb_out, , 
1845, 990576, Negativeisomerization, COc1c(C)cccc1\N=N/c1cc(F)cc(F)c1-c1ccccc1, -0.369801901
1846, 981246, Negativeisomerization, N#Cc1c(C(=O)O)ccc(\N=N/c2ccccc2)c1C(=O)O, -0.696691543
1847, 997352, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/950773/neb/neb_out, , 
1848, 150419, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/831722/neb/neb_out, , 
1849, 82190, Negativeisomerization, COc1cccc(\N=N/c2ccc(-c3ccccc3)c(OC)c2C(=O)O)c1C(=O)O, -0.072844716
1850, 936934, Negativeisomerization, N#Cc1cc(F)c(F)c(\N=N/c2cccc(-c3ccccc3)c2C(=O)O)c1, -0.524770394
1851, 1123663, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/823953/neb/neb_out, , 
1852, 277721, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/838064/neb/neb_out, , 
1853, 858338, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/818517/neb/neb_out, , 
1854, 542181, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/934660/neb/neb_out, , 
1855, 177303, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/887841/neb/neb_out, , 
1856, 950773, Negativeisomerization, Cc1ccc(C(=O)O)c(\N=N/c2ccccc2C(=O)O)c1C(=O)O, -2.139708085
1857, 831722, Negativeisomerization, Cc1ccc(C)c(C(=O)O)c1\N=N/c1cc(C(=O)O)ccc1-c1ccccc1, -0.643493403
1858, 614631, Negativeisomerization, COc1cccc(OC)c1\N=N/c1cc(C)cc(OC)c1-c1ccccc1, -0.586431256
1859, 1169621, Negativeisomerization, COc1cc(-c2ccccc2)cc(\N=N/c2ccc(-c3ccccc3)cc2-c2ccccc2)c1-c1ccccc1, -0.517396125
1860, 823953, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/885665/neb/neb_out, , 
1861, 838064, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/903661/neb/neb_out, , 
1862, 818517, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1cc(-c2ccccc2)cc(C(=O)O)c1C, -0.318644611
1863, 934660, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/965401/neb/neb_out, , 
1864, 887841, Negativeisomerization, COc1ccc(C)c(\N=N/c2ccccc2C(=O)O)c1C(=O)O, -0.246997193
1865, 50719, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/826710/neb/neb_out, , 
1866, 793253, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/935301/neb/neb_out, , 
1867, 196163, Negativeisomerization, COc1cc(C)cc(-c2ccccc2)c1\N=N/c1cccc(OC)c1C(=O)O, -1.980113666
1868, 1185852, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/991688/neb/neb_out, , 
1869, 885665, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/871032/neb/neb_out, , 
1870, 903661, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/887367/neb/neb_out, , 
1871, 271413, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/962423/neb/neb_out, , 
1872, 965401, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/815831/neb/neb_out, , 
1873, 52510, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/923029/neb/neb_out, , 
1874, failed.txt, Negativeisomerization, N#Cc1c(\N=N/c2ccccc2-c2ccccc2)ccc(F)c1-c1ccccc1, -0.683004247
1875, 826710, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/875293/neb/neb_out, , 
1876, 935301, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/864193/neb/neb_out, , 
1877, 276347, Negativeisomerization, Cc1c(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)ccc(C#N)c1-c1ccccc1, -3.260297642
1878, 991688, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/954929/neb/neb_out, , 
1879, 871032, Negativeisomerization, Cc1ccc(C(=O)O)c(\N=N/c2ccccc2C#N)c1C(=O)O, -0.174451802
1880, 887367, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/864373/neb/neb_out, , 
1881, 962423, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/940417/neb/neb_out, , 
1882, 815831, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/986759/neb/neb_out, , 
1883, 923029, Negativeisomerization, N#Cc1cccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(F)c1F, -0.199839968
1884, 61782, Negativeisomerization, COc1cccc(\N=N/c2ccc(C(=O)O)c(OC)c2F)c1OC, -1.910697577
1885, 875293, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/840178/neb/neb_out, , 
1886, 864193, Negativeisomerization, COc1cc(C)cc(\N=N/c2ccc(-c3ccccc3)c(C(=O)O)c2)c1C(=O)O, -1.987052554
1887, 773713, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/862342/neb/neb_out, , 
1888, 954929, Negativeisomerization, Cc1cc(F)c(C(=O)O)c(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)c1, -0.664609391
1889, 89490, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/982516/neb/neb_out, , 
1890, 864373, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/956490/neb/neb_out, , 
1891, 940417, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/939848/neb/neb_out, , 
1892, 986759, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/933742/neb/neb_out, , 
1893, 845978, Negativeisomerization, O=C(O)c1ccc(C(=O)O)c(\N=N/c2c(F)cc(F)cc2C(=O)O)c1, -0.613887482
1894, 249834, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/936381/neb/neb_out, , 
1895, 840178, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/906744/neb/neb_out, , 
1896, 783703, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/830306/neb/neb_out, , 
1897, 862342, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/933291/neb/neb_out, , 
1898, 1173322, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/93032/neb/neb_out, , 
1899, 982516, Negativeisomerization, COc1cccc(\N=N/c2c(C(=O)O)cc(C(=O)O)cc2C(=O)O)c1C(=O)O, -0.938899543
1900, 956490, Negativeisomerization, COc1ccc(-c2ccccc2)c(\N=N/c2cccc(-c3ccccc3)c2OC)c1C, -2.946442224
1901, 939848, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/881122/neb/neb_out, , 
1902, 933742, Negativeisomerization, COc1cccc(\N=N/c2c(F)cc(F)cc2F)c1-c1ccccc1, -1.137977594
1903, 723289, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/91336/neb/neb_out, , 
1904, 936381, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/882439/neb/neb_out, , 
1905, 906744, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/943866/neb/neb_out, , 
1906, 830306, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/879725/neb/neb_out, , 
1907, 933291, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/998329/neb/neb_out, , 
1908, 93032, Negativeisomerization, O=C(O)c1cc(C(=O)O)c(\N=N/c2cccc(F)c2C(=O)O)c(C(=O)O)c1, -5.686187228
1909, 312779, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/996148/neb/neb_out, , 
1910, 329320, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/891379/neb/neb_out, , 
1911, 881122, Negativeisomerization, COc1cc(C#N)c(-c2ccccc2)c(\N=N/c2ccc(C(=O)O)cc2C(=O)O)c1, -0.079103321
1912, 388585, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/990887/neb/neb_out, , 
1913, 91336, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/903877/neb/neb_out, , 
1914, 882439, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/808500/neb/neb_out, , 
1915, 943866, Negativeisomerization, COc1c(\N=N/c2c(-c3ccccc3)ccc(C)c2F)cccc1C(=O)O, -1.174767304
1916, 879725, Negativeisomerization, COc1cc(\N=N/c2ccc(OC)c(C)c2C)cc(-c2ccccc2)c1, -0.178261387
1917, 998329, Negativeisomerization, O=C(O)c1ccc(F)c(-c2ccccc2)c1\N=N/c1cccc(-c2ccccc2)c1C(=O)O, -4.603557468
1918, 1035767, Negativeisomerization, Cc1c(\N=N/c2c(C(=O)O)cccc2-c2ccccc2)cc(F)cc1-c1ccccc1, -0.262698127
1919, 996148, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/966184/neb/neb_out, , 
1920, 891379, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/880691/neb/neb_out, , 
1921, 735094, Negativeisomerization, COc1cccc(-c2ccccc2)c1\N=N/c1cc(C)cc(C(=O)O)c1C(=O)O, -1.694558026
1922, 990887, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/831166/neb/neb_out, , 
1923, 903877, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/833625/neb/neb_out, , 
1924, 808500, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/984128/neb/neb_out, , 
1925, 635465, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/839855/neb/neb_out, , 
1926, 355926, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/965495/neb/neb_out, , 
1927, 824625, Negativeisomerization, O=C(O)c1c(\N=N/c2c(F)ccc(-c3ccccc3)c2C(=O)O)cccc1-c1ccccc1, -18.80925667
1928, 1174342, Negativeisomerization, COc1ccc(C(=O)O)c(\N=N/c2ccc(C)c(OC)c2-c2ccccc2)c1, -1.900656599
1929, 966184, Negativeisomerization, COc1cc(F)cc(\N=N/c2ccc(F)c(-c3ccccc3)c2C(=O)O)c1, -0.574539907
1930, 880691, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/848384/neb/neb_out, , 
1931, 390018, Negativeisomerization, COc1c(C#N)ccc(\N=N/c2cccc(-c3ccccc3)c2)c1-c1ccccc1, -1.409247288
1932, 831166, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/915856/neb/neb_out, , 
1933, 833625, Negativeisomerization, COc1c(C)ccc(C(=O)O)c1\N=N/c1cc(C(=O)O)cc(-c2ccccc2)c1, -5.739739114
1934, 984128, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/969413/neb/neb_out, , 
1935, 839855, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/965348/neb/neb_out, , 
1936, 965495, Negativeisomerization, COc1ccc(\N=N/c2cccc(OC)c2C(=O)O)cc1C#N, -2.066047029
1937, 1169422, Negativeisomerization, Cc1c(C#N)ccc(C(=O)O)c1\N=N/c1cccc(C(=O)O)c1-c1ccccc1, -0.280521545
1938, 310008, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/817750/neb/neb_out, , 
1939, 573465, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/871530/neb/neb_out, , 
1940, 848384, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/986125/neb/neb_out, , 
1941, 76128, Negativeisomerization, COc1cc(\N=N/c2ccc(C(=O)O)c(-c3ccccc3)c2OC)ccc1C, -3.22163035
1942, 915856, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/930975/neb/neb_out, , 
1943, 788430, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/997884/neb/neb_out, , 
1944, 969413, Negativeisomerization, COc1c(-c2ccccc2)ccc(C#N)c1\N=N/c1cc(C(=O)O)ccc1C(=O)O, -0.014095466
1945, 965348, Negativeisomerization, Cc1cc(C(=O)O)c(\N=N/c2cc(C(=O)O)ccc2C(=O)O)cc1-c1ccccc1, -0.077633909
1946, 311419, Negativeisomerization, O=C(O)c1ccc(\N=N/c2cc(-c3ccccc3)c(F)cc2-c2ccccc2)c(C(=O)O)c1, -1.836628352
1947, 1177226, Negativeisomerization, COc1c(\N=N/c2c(C)ccc(C(=O)O)c2OC)cccc1-c1ccccc1, -0.571002435
1948, 817750, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/955961/neb/neb_out, , 
1949, 871530, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/891113/neb/neb_out, , 
1950, 986125, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/8604/neb/neb_out, , 
1951, 495097, Negativeisomerization, COc1ccc(C#N)c(\N=N/c2cc(OC)cc(OC)c2-c2ccccc2)c1, -2.159653986
1952, 930975, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/819583/neb/neb_out, , 
1953, 997884, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/808717/neb/neb_out, , 
1954, 740444, Negativeisomerization, COc1c(\N=N/c2ccc(-c3ccccc3)cc2)ccc(C(=O)O)c1C, -2.798711943
1955, 739988, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/845536/neb/neb_out, , 
1956, 735384, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/813637/neb/neb_out, , 
1957, 1059100, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/975952/neb/neb_out, , 
1958, 955961, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/967313/neb/neb_out, , 
1959, 891113, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/8249/neb/neb_out, , 
1960, 8604, Negativeisomerization, Cc1cc(C#N)c(C#N)cc1\N=N/c1c(C(=O)O)cccc1-c1ccccc1, -0.191703782
1961, 453068, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/900782/neb/neb_out, , 
1962, 819583, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/874702/neb/neb_out, , 
1963, 808717, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/822403/neb/neb_out, , 
1964, 70246, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/970418/neb/neb_out, , 
1965, 845536, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/951679/neb/neb_out, , 
1966, 813637, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/857949/neb/neb_out, , 
1967, 975952, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/954567/neb/neb_out, , 
1968, 967313, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/956614/neb/neb_out, , 
1969, 8249, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/902256/neb/neb_out, , 
1970, 773829, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/879435/neb/neb_out, , 
1971, 900782, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/988551/neb/neb_out, , 
1972, 874702, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/986549/neb/neb_out, , 
1973, 822403, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/937789/neb/neb_out, , 
1974, 970418, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/881348/neb/neb_out, , 
1975, 951679, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/969965/neb/neb_out, , 
1976, 857949, Negativeisomerization, Cc1ccc(C(=O)O)c(\N=N/c2cccc(F)c2C(=O)O)c1F, -0.645452619
1977, 954567, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/945892/neb/neb_out, , 
1978, 956614, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/98426/neb/neb_out, , 
1979, 902256, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/943510/neb/neb_out, , 
1980, 879435, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/819118/neb/neb_out, , 
1981, 988551, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/98166/neb/neb_out, , 
1982, 986549, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/850192/neb/neb_out, , 
1983, 937789, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/864322/neb/neb_out, , 
1984, 881348, Negativeisomerization, N#Cc1cccc(\N=N/c2cc(-c3ccccc3)cc(C(=O)O)c2C(=O)O)c1, -5.866516675
1985, 969965, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/998732/neb/neb_out, , 
1986, 973370, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/982070/neb/neb_out, , 
1987, 945892, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/847497/neb/neb_out, , 
1988, 98426, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/890917/neb/neb_out, , 
1989, 943510, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/845793/neb/neb_out, , 
1990, 819118, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/981225/neb/neb_out, , 
1991, 98166, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/85273/neb/neb_out, , 
1992, 850192, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/93310/neb/neb_out, , 
1993, 864322, Negativeisomerization, COc1cc(\N=N/c2ccc(F)c(C#N)c2OC)cc(OC)c1, -2.713050694
1994, 104776, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/856334/neb/neb_out, , 
1995, 998732, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/81592/neb/neb_out, , 
1996, 982070, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/934609/neb/neb_out, , 
1997, 847497, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/861471/neb/neb_out, , 
1998, 890917, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/929581/neb/neb_out, , 
1999, 845793, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/880765/neb/neb_out, , 
2000, 981225, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/853839/neb/neb_out, , 
2001, 85273, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/989916/neb/neb_out, , 
2002, 93310, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/915258/neb/neb_out, , 
2003, 214178, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1c(C(=O)O)cc(C)cc1-c1ccccc1, -1.675591733
2004, 856334, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/871624/neb/neb_out, , 
2005, 81592, Negativeisomerization, Cc1cc(C(=O)O)c(\N=N/c2cccc(C(=O)O)c2C(=O)O)cc1F, -2.505918091
2006, 934609, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/958443/neb/neb_out, , 
2007, 861471, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/836286/neb/neb_out, , 
2008, 929581, Negativeisomerization, COc1ccc(C)c(\N=N/c2c(C)ccc(C#N)c2C(=O)O)c1, -0.315624154
2009, 880765, Negativeisomerization, COc1cccc(C(=O)O)c1\N=N/c1ccc(OC)c(OC)c1C, -0.429830083
2010, 853839, Negativeisomerization, COc1cccc(C)c1\N=N/c1cc(F)cc(C(=O)O)c1OC, -0.961620999
2011, 989916, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/856597/neb/neb_out, , 
2012, 915258, Negativeisomerization, COc1c(\N=N/c2cccc(F)c2C(=O)O)ccc(C#N)c1C#N, -0.670459826
2013, 631826, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/916274/neb/neb_out, , 
2014, 871624, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/902454/neb/neb_out, , 
2015, 689909, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/995678/neb/neb_out, , 
2016, 958443, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/945455/neb/neb_out, , 
2017, 836286, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/829817/neb/neb_out, , 
2018, 506782, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/938786/neb/neb_out, , 
2019, 628755, Negativeisomerization, COc1cc(C)cc(\N=N/c2ccc(F)c(F)c2C(=O)O)c1, -2.73988106
2020, 536777, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/879923/neb/neb_out, , 
2021, 856597, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/887248/neb/neb_out, , 
2022, 969707, Barrier_heightnotfound/cluster/research-groups/kowalczyk/stf_screen_cluster/Azo_Data_1/Azo_Batch_1/879859/neb/neb_out, , 
