,train_losses,valid_losses
188,{'mean_absolute_error': 1.1225762777870734},{'mean_absolute_error': 1.1478225727975413}
189,{'mean_absolute_error': 1.1046598628351354},{'mean_absolute_error': 1.1563354446387522}
190,{'mean_absolute_error': 1.108477901661132},{'mean_absolute_error': 1.17504383452745}
191,{'mean_absolute_error': 1.0929726439782024},{'mean_absolute_error': 1.1825011877215106}
192,{'mean_absolute_error': 1.1112645975061768},{'mean_absolute_error': 1.158110568109303}
193,{'mean_absolute_error': 1.0898642780105094},{'mean_absolute_error': 1.1918558683709768}
194,{'mean_absolute_error': 1.1168255984109887},{'mean_absolute_error': 1.1729130220894617}
195,{'mean_absolute_error': 1.137239460895217},{'mean_absolute_error': 1.1613920262449988}
196,{'mean_absolute_error': 1.0823447838511564},{'mean_absolute_error': 1.149950042758726}
197,{'mean_absolute_error': 1.0895604302682822},{'mean_absolute_error': 1.1654261029009474}
198,{'mean_absolute_error': 1.1341817662448843},{'mean_absolute_error': 1.17823581805036}
199,{'mean_absolute_error': 1.0846568205268783},{'mean_absolute_error': 1.1844880386895311}
200,{'mean_absolute_error': 1.0872585956421932},{'mean_absolute_error': 1.1799993845195258}
201,{'mean_absolute_error': 1.123020997090572},{'mean_absolute_error': 1.1511568429300356}
202,{'mean_absolute_error': 1.0835601358747255},{'mean_absolute_error': 1.155116208128815}
203,{'mean_absolute_error': 1.0933362536606805},{'mean_absolute_error': 1.1639459109536423}
204,{'mean_absolute_error': 1.0817874825892704},{'mean_absolute_error': 1.159548163962168}
205,{'mean_absolute_error': 1.076661373118639},{'mean_absolute_error': 1.1543689424763297}
206,{'mean_absolute_error': 1.1191142559370142},{'mean_absolute_error': 1.1597431696000093}
207,{'mean_absolute_error': 1.073218264408572},{'mean_absolute_error': 1.1549322847471297}
208,{'mean_absolute_error': 1.075682013322292},{'mean_absolute_error': 1.1572815664025284}
209,{'mean_absolute_error': 1.125126804257129},{'mean_absolute_error': 1.1882324124794752}
210,{'mean_absolute_error': 1.1005693628704478},{'mean_absolute_error': 1.2386059664041604}
211,{'mean_absolute_error': 1.0724719341362239},{'mean_absolute_error': 1.1705098261339912}
212,{'mean_absolute_error': 1.1265069673953905},{'mean_absolute_error': 1.1701350323277153}
213,{'mean_absolute_error': 1.0659037255436083},{'mean_absolute_error': 1.1834169243135064}
214,{'mean_absolute_error': 1.0646530147120723},{'mean_absolute_error': 1.1786091020824991}
215,{'mean_absolute_error': 1.0733789866205026},{'mean_absolute_error': 1.1700078231343634}
