,ids,smiles,reverse_iso,eiso,vertical_excitation,binary_negativity
150,633075,COc1c(\N=N/c2cccc(C(=O)O)c2F)cccc1C(=O)O,14.374263647581872,3.68082145197159,1.976249658240637,0
151,846761,Cc1ccc(\N=N/c2cccc(C(=O)O)c2C#N)c(C)c1,13.741795476678254,2.6957987138488977,1.9932839474215436,0
152,669555,COc1ccc(C(=O)O)cc1\N=N/c1ccc(F)c(C#N)c1C(=O)O,14.829358999902704,4.181482612735078,1.941391951466151,0
153,564134,COc1cc(C(=O)O)c(C#N)cc1\N=N/c1cccc(OC)c1F,13.289870937869182,3.6749982285158795,1.9440042386248757,0
154,671803,COc1cc(\N=N/c2cccc(C(=O)O)c2OC)c(C(=O)O)c(-c2ccccc2)c1,15.619566164566766,0.908014689585258,2.1814774681496583,0
155,444838,COc1ccc(\N=N/c2ccc(C#N)c(F)c2C#N)cc1C#N,12.312642744353571,4.016064970678583,1.9483852618806496,0
156,759931,COc1ccc(C)c(-c2ccccc2)c1\N=N/c1cccc(-c2ccccc2)c1C(=O)O,12.7480566774472,3.720658831140884,1.8994048776544656,0
157,1114882,COc1cc(C)cc(C)c1\N=N/c1ccc(C(=O)O)cc1-c1ccccc1,12.418626234973805,4.678905625885972,1.890697253791728,0
158,567802,COc1cc(\N=N/c2ccc(C)c(C#N)c2C(=O)O)ccc1F,14.886233555239482,1.5235620626913613,2.0634347421637007,0
159,585057,COc1ccc(\N=N/c2ccc(C(=O)O)c(C)c2F)c(F)c1,13.807723142382129,5.067809876639993,2.0351893872597246,0
160,523491,COc1ccc(C)c(\N=N/c2cccc(OC)c2F)c1,14.15593618427754,2.448883154696741,2.045665747219318,0
161,761990,COc1ccc(-c2ccccc2)c(\N=N/c2ccc(-c3ccccc3)cc2C(=O)O)c1OC,12.637406838620556,3.743353075837066,1.8669689787666135,0
162,154332,N#Cc1cc(-c2ccccc2)c(-c2ccccc2)cc1\N=N/c1cccc(F)c1,12.980179369113786,2.4058076279086666,1.9582901840241633,0
163,73840,O=C(O)c1cccc(F)c1\N=N/c1cccc(-c2ccccc2)c1,13.859723133987995,1.6814421678454532,1.9598684408493148,0
164,862410,N#Cc1ccc(C(=O)O)cc1\N=N/c1ccc(C#N)c(F)c1C(=O)O,16.42775222535643,6.636461104144919,2.0038419413550286,0
165,864161,COc1cc(-c2ccccc2)c(C)cc1\N=N/c1cc(C(=O)O)ccc1C#N,12.698582217120567,4.1176992679425295,1.944357985844363,0
166,6603,COc1cccc(\N=N/c2cc(C(=O)O)c(C#N)c(-c3ccccc3)c2)c1,12.248986696579538,1.4573841213364878,1.9690386572293526,0
167,538875,COc1c(C)cccc1\N=N/c1c(C(=O)O)ccc(C(=O)O)c1F,12.53228293293768,1.8384515106154946,2.246322054600668,0
168,685928,COc1cc(\N=N/c2cccc(C(=O)O)c2C(=O)O)cc(OC)c1C(=O)O,13.148901630264588,3.117247708793417,1.9568479838222932,0
169,586192,COc1ccc(\N=N/c2ccc(C)c(C#N)c2OC)cc1F,17.504380896636178,4.5327263902923045,2.0204136380182485,0
170,324546,COc1c(\N=N/c2c(C)ccc(C)c2OC)cccc1C(=O)O,18.16133931492424,2.112061379174844,1.914996966632922,0
171,679500,COc1cccc(C(=O)O)c1\N=N/c1cc(C)cc(-c2ccccc2)c1C,15.165474491910405,2.132850831143542,1.9035682103134535,0
172,22922,COc1ccccc1\N=N/c1c(C#N)ccc(F)c1OC,14.682931166658545,4.200748230537874,1.9050104105157104,0
173,248890,COc1cccc(\N=N/c2cccc(C)c2C)c1OC,21.824885362728374,4.102025544998689,2.0155155995955916,0
174,41335,O=C(O)c1ccc(\N=N/c2c(-c3ccccc3)ccc(-c3ccccc3)c2C(=O)O)cc1,15.300341571409229,4.459718406472069,2.0138557087969353,0
175,928570,Cc1cc(\N=N/c2cc(-c3ccccc3)cc(C(=O)O)c2C(=O)O)cc(C(=O)O)c1,14.138982371018132,2.710492829123056,1.9578003801821682,0
176,439215,COc1ccc(\N=N/c2ccc(C)c(-c3ccccc3)c2C)c(C#N)c1,12.979978332956078,3.6529298442863274,2.02653618604657,0
177,1091580,COc1cc(C)c(F)c(\N=N/c2cc(-c3ccccc3)ccc2OC)c1,14.882267942004413,3.51170306976432,1.9768210960567167,0
178,474202,COc1c(C)cccc1\N=N/c1ccc(C)c(OC)c1C,12.910399166958001,2.8442092780578814,2.051461759352847,0
